User-ID,ISBN,Rating,Title,Author,Year,Publisher
1491,0451524829,7,The Phantom of the Opera (Signet Classics (Paperback)),Gaston Leroux,1990,Signet Classics
1499,0465090974,5,The Way We Never Were: American Families and the Nostalgia Trap,Stephanie Coontz,2000,Basic Books
1499,0877287384,9,The Japanese Cult of Tranquillity,Karlfried Durckheim,1992,Weiser Books
1499,1931412677,6,Feel Good Naked,Laure Redmond,2001,Fair Winds Press
1500,0670848549,7,Secret History,Donna Tartt,0,Penguin Putnam~childrens Hc
1502,0684829746,0,CRUDDY : An Illustrated Novel,Lynda Barry,1999,Simon & Schuster
1504,0345370775,8,Jurassic Park,Michael Crichton,1999,Ballantine Books
1511,0345391802,9,The Hitchhiker's Guide to the Galaxy,Douglas Adams,1995,Ballantine Books
1511,0425130215,7,Hocus Pocus,Kurt Vonnegut,1991,Berkley Publishing Group
1513,0671510053,8,SHIPPING NEWS,Annie Proulx,1994,Scribner
1515,0671027344,9,The Perks of Being a Wallflower,Stephen Chbosky,1999,MTV
1517,8420444782,4,Un Milagro Informal,Fernando Iwasaki Cauti,2003,"Alfaguara Ediciones, S.A. (Spain)"
1517,8489618844,6,Sangre a Borbotones (Coleccion Nueva Biblioteca),Rafael Reig,2002,Ediciones Lengua de Trapo
1519,0671028375,8,Fatal Voyage,Kathy Reichs,2002,Pocket
1521,0061000175,0,Skinwalkers (Joe Leaphorn/Jim Chee Novels),Tony Hillerman,1990,HarperTorch
1530,044023722X,8,A Painted House,John Grisham,2001,Dell Publishing Company
1533,0061097659,0,Switcheroo : A Novel,Olivia Goldsmith,1999,HarperTorch
1533,0312971362,0,Sis Boom Bah,Jane Heller,2000,St. Martin's Press
1535,006017935X,7,Hill Towns,Anne Rivers Siddons,1993,Harpercollins
1535,067976402X,10,Snow Falling on Cedars,David Guterson,1995,Vintage Books USA
1539,1558532161,10,Life's Little Instruction Book; Volume II,H. Jackson Brown,1993,Thomas Nelson Inc
1541,3125918103,0,"Les fantomes, ca n' existe pas. (Lernmaterialien)",Laurent Jouvet,1996,Klett
1543,0064408329,0,The Hanged Man,Francesca Lia Block,1999,HarperTrophy
1546,0440235464,0,Lost Girls,Andrew Pyper,2001,Dell Publishing Company
1546,0743456866,0,He Sees You When You're Sleeping : A Novel,Carol Higgins Clark,2002,Pocket
1546,0743457358,0,Everything's Eventual : 14 Dark Tales,Stephen King,2002,Pocket
1547,0312251890,0,Dr. Atkins' Age-Defying Diet Revolution,Robert Atkins,1999,St Martins Pr
1547,0440227739,0,Peeling the Onion (Laurel Leaf Books),Wendy Orr,1999,Laurel-Leaf Books
1548,0060394447,1,Tommy's Tale: A Novel,Alan Cumming,2002,Regan Books
1548,006093395X,6,As the Romans Do: An American Family's Italian Odyssey,Alan Epstein,2001,Perennial
1548,0061073091,0,"Resist or Serve (The Official Guide to the X-Files, Vol. 4)",Andy Meisler,1999,Perennial Currents
1548,0312243022,8,The Hours : A Novel,Michael Cunningham,2000,Picador
1548,0316314641,0,Rhoda : A Life in Stories Tag: Winner of the National Book Award for Fiction,Ellen Gilchrist,1995,Back Bay Books
1548,034540288X,5,The Lost World,Michael Crichton,1996,Ballantine Books
1548,0345425707,8,A Cup of Tea (Ballantine Reader's Circle),Amy Ephron,1998,Ballantine Books
1548,0345434692,7,The Skies of Pern,Anne McCaffrey,2002,Del Rey Books
1548,0374177023,7,Instances of the Number 3,Salley Vickers,2002,"Farrar, Straus and Giroux"
1548,037541181X,7,A Venetian Affair,ANDREA DI ROBILANT,2003,Knopf
1548,0385491328,0,The Anatomist,Federico Andahazi,1998,Bantam Dell Pub Group
1548,0385508980,0,The Mad Dog 100 : The Greatest Sports Arguments of All Time,Christopher Russo,2003,Doubleday
1548,0425167313,8,Here on Earth,Alice Hoffman,1998,Berkley Publishing Group
1548,0451821971,7,Leaving Home,Garrison Keillor,1988,New Amer Library
1548,0452280907,0,Fortune Is a River : Leonardo Da Vinci and Niccolo Machiavelli's Magnificent Dream to Change the Course of Florentine History,Roger D. Masters,1999,Plume Books
1548,0452282152,8,Girl with a Pearl Earring,Tracy Chevalier,2001,Plume Books
1548,0553131893,8,Dragondrums,Anne McCaffrey,1980,Bantam Books
1548,0553234609,9,Dragonsong,Anne McCaffrey,1977,Bantam Books
1548,0553258540,9,Dragonsinger (Harper Hall Trilogy),Anne McCaffrey,1989,Bantam Books
1548,0670894494,0,The Passion of Artemisia,Susan Vreeland,2002,Viking Books
1548,0765342294,8,Ender's Game (Ender Wiggins Saga (Paperback)),Orson Scott Card,2002,Starscape Books
1548,076790351X,0,Beethoven's Hair : An Extraordinary Historical Odyssey and a Scientific Mystery Solved,RUSSELL MARTIN,2001,Broadway
1548,0786808772,0,Summerland,Michael Chabon,2002,Miramax Kids
1550,0802713661,9,Brunelleschi's Dome: How a Renaissance Genius Reinvented Architecture,Ross King,2000,Penguin Books
1554,0440237688,9,The Giver (Readers Circle),LOIS LOWRY,2002,Laurel Leaf
1554,0679884394,10,D. W.'S Color Book,MARC BROWN,1997,Random House Books for Young Readers
1555,1582970262,0,The Writers Complete Fantasy Reference: An Indispensable Compendium of Myth and Magic,Writer's Digest Books,2000,Writer's Digest Books
1556,1566091446,5,Photoshop 3 for Macintosh (Visual Quickstart Guide),Elaine Weinmann,1995,Peachpit Press
1557,0553577395,0,Starfire (Bantam Spectra),Charles Sheffield,2000,Spectra Books
1558,006105660X,10,"Washington's Dirigible (Timeline Wars/John Barnes, No 2)",John Barnes,1997,Harpercollins
1558,0374281602,9,Reversible Errors: A Novel,Scott Turow,2002,Farrar Straus Giroux
1558,0425167720,7,An Instance of the Fingerpost,Iain Pears,1999,Berkley Publishing Group
1558,0446519960,10,Absolute Power,David Baldacci,1996,Warner Books
1558,0609610597,10,"The Shelters of Stone (Earth's Children Series, No 5)",JEAN M. AUEL,2002,Crown
1558,0671698419,10,BORDERS OF INFINITY,Lois McMaster Bujold,1989,Baen
1559,0060173289,10,Divine Secrets of the Ya-Ya Sisterhood : A Novel,Rebecca Wells,1996,HarperCollins
1564,0140251839,0,Finding the Right Place at the Right Time; Everything You Need to Know About Retirement Housing,Joan Cleveland,1996,Penguin Books
1564,0140255370,0,A Boy Named Phyllis: A Suburban Memoir,Frank Decaro,1997,Penguin Books
1564,0399519831,0,Inside Corporate America: A Guide for African Americans,"Wilson, III Simmons",1996,Perigee Books
1564,0425159795,0,California Rush: A Novel,Sherwood Kiraly,1997,Berkley Publishing Group
1567,0394543971,0,The Icarus Agenda,Robert Ludlum,1988,Random House Value Pub
1569,0060970790,0,The Man Who Mistook His Wife for a Hat: And Other Clinical Tales,Oliver Sacks,1987,Harpercollins
1570,0156787334,10,A Room of One's Own,Virginia Woolf,1989,Harcourt
1573,0448095300,0,The Clue of the Velvet Mask (Nancy Drew (Hardcover)),Carolyn Keene,1953,Grosset & Dunlap
1582,1569314195,10,Pokemon Tales : Where's Clefairy's Voice? (Pokemon Tales),Junko Wada,1999,VIZ LLC
1583,0060908548,5,Inanna,Diane Wolkstein,1983,Perennial
1585,0028606353,5,Frommer's 96 Frugal Traveler's Guides: Europe from $50 a Day (Serial),Alice Garrard,1995,John Wiley & Sons
1585,0061030953,4,Wild Thorn,William Hoffman,2003,Avon Books
1585,0316182540,7,White Oleander : A Novel,Janet Fitch,2001,"Little, Brown"
1585,0316919896,7,A Supposedly Fun Thing I'll Never Do Again : Essays and Arguments Tag: Author of Infinite Jest,David Foster Wallace,1997,"Little, Brown"
1585,0345413903,7,The Murder Book,Jonathan Kellerman,2003,Ballantine Books
1585,0446355224,4,Midnight Blue,Dorothy Garlock,1989,Warner Books
1585,0446604658,6,Lucky You,Carl Hiaasen,1998,Warner Vision
1585,0446611611,6,City of Bones,Michael Connelly,2003,Warner Books
1585,0449212602,8,The Handmaid's Tale,Margaret Atwood,1989,Fawcett Books
1585,0451147375,5,Blood Test,Jonathan Kellerman,1987,Signet Book
1585,0451178033,6,When the Bough Breaks,Jonathan Kellerman,1993,Signet Book
1585,0553282476,7,CAT'S EYE,MARGARET ATWOOD,1989,Bantam
1585,0553299506,7,Private Eyes (Alex Delaware Novels (Paperback)),Jonathan Kellerman,1992,Bantam Books
1585,0553343874,6,Emmanuel's Book: A Manual for Living Comfortably in the Cosmos,Pat Rodegast,1987,Bantam
1585,0684867621,4,The Girl Who Loved Tom Gordon : A Novel,Stephen King,1999,Scribner
1585,0881845906,5,The Mammoth Book of Ghost Stories,Richard Dalby,1990,Pub Group West
1586,0590634275,7,Captain Underpants and the Attack of the Talking Toilets: Another Epic Novel (Captain Underpants (Paper)),Dav Pilkey,1999,Scholastic
1588,0330294377,0,Falling Towards England,Clive James,0,Pan Books Ltd
1589,0061031569,5,Absolute Zero,Chuck Logan,2003,HarperTorch
1591,3257228007,10,Das Parfum: Die Geschichte Eines Morders,Patrick Suskind,1994,Distribooks Inc
1596,0060002492,5,Amazonia,James Rollins,2003,Avon Books
1596,0385511612,6,Bleachers,John Grisham,2003,Doubleday
1596,0399148620,0,Acid Row,Minette Walters,2002,Putnam Publishing Group
1596,0553582143,0,Body of Lies,IRIS JOHANSEN,2003,Bantam
1596,0679426159,6,Standing in the Rainbow : A Novel,FANNIE FLAGG,2002,Random House
1596,0743202961,0,"Every Breath You Take : A True Story of Obsession, Revenge, and Murder",Ann Rule,2001,Free Press
1596,0786866462,0,A Density of Souls,Christopher Rice,2000,Miramax
1597,0316569321,7,White Oleander : A Novel,Janet Fitch,1999,"Little, Brown"
1597,0671020315,5,Raven (Orphans),V.C. Andrews,1998,Pocket
1597,067169071X,7,EVERYTHING SHE EVER WANTED,Ann Rule,1993,Pocket
1597,0679732241,4,The Sound and the Fury (Vintage International),WILLIAM FAULKNER,1991,Vintage
1608,042513301X,0,A Cold Day for Murder,Dana Stabenow,1992,Berkley Publishing Group
1608,0425167720,0,An Instance of the Fingerpost,Iain Pears,1999,Berkley Publishing Group
1608,044023722X,0,A Painted House,John Grisham,2001,Dell Publishing Company
1608,0449212602,10,The Handmaid's Tale,Margaret Atwood,1989,Fawcett Books
1608,0449214982,5,Trust Me,John Updike,1990,Fawcett Books
1608,0451117670,0,Manitous Daughter Indian Heritage 1,Joseph Lederer,0,Penguin Putnam~mass
1608,0451402251,0,Born of the Sun,Joan Wolf,1991,New Amer Library
1608,0515090174,8,The Cat Who Could Read Backwards,Lilian Jackson Braun,1994,Jove Books
1608,0515095826,8,The Cat Who Knew Shakespeare,Lilian Jackson Braun,1988,Jove Books
1608,0515111279,8,The Cat Who Wasn't There,Lilian Jackson Braun,1994,Jove Books
1608,0671510053,0,SHIPPING NEWS,Annie Proulx,1994,Scribner
1608,0671555235,0,A Caribbean Mystery,Agatha Christie,1984,Pocket
1608,1558175326,0,The White Puma,R.D. Lawrence,1991,Pinnacle Books
1610,1570719586,0,God-Shaped Hole,Tiffanie DeBartolo,2002,Sourcebooks Landmark
1615,3492232981,10,Afrikanisches Fieber. Erfahrungen aus vierzig Jahren.,Ryszard Kapuscinski,2001,Piper
1616,0553580876,9,Sympathy for the Devil,Kent Anderson,2000,Bantam Books
1617,0385475713,7,Alias Grace,Margaret Atwood,1996,Nan A. Talese
1617,0553268449,8,JITTERBUG PERFUME,TOM ROBBINS,1985,Bantam
1618,0345290232,0,Third Eye,Rampa Lobsang,1980,Not Avail
1619,0345441753,0,Criminal Intent,WILLIAM BERNHARDT,2003,Fawcett
1619,0440225701,9,The Street Lawyer,JOHN GRISHAM,1999,Dell
1619,0553280341,7,B Is for Burglar (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1986,Bantam
1619,0553578693,7,The Next Accident,LISA GARDNER,2002,Bantam
1633,0425045250,7,Exiles Trilogy From Earth,Ben Bova,1980,Penguin Putnam~mass
1639,0689825234,9,HABIBI,Naomi Shihab Nye,1999,Simon Pulse
1641,0553375407,7,Ishmael: An Adventure of the Mind and Spirit,Daniel Quinn,1995,Bantam
1643,1863714081,0,Edge of the sacred: Transformation in Australia,David J Tacey,1995,HarperCollinsPublishers
1650,0804106304,10,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
1652,0151006903,7,Baudolino,Umberto Eco,2002,Harcourt
1652,038080350X,0,Crescent City Rhapsody,Kathleen Ann Goonan,2001,Eos
1652,0385504209,7,The Da Vinci Code,Dan Brown,2003,Doubleday
1652,0679744479,7,Written on the Body,Jeanette Winterson,1994,Vintage Books USA
1652,0804111359,0,Secret History,DONNA TARTT,1993,Ballantine Books
1652,1931561281,5,The Australia Stories: A Novel,Todd James Pierce,2003,MacAdam/Cage Publishing
1653,8401466350,7,Cinco dÃ­as en ParÃ­s,Danielle Steel,1996,"Plaza & Janes Editores, S.A."
1654,1562477676,8,Molly Takes Flight (American Girls Short Stories),Valerie Tripp,1999,Pleasant Company Publications
1660,0312983654,6,The Wire in the Blood (A Dr. Tony Hill & Carol Jordan Mystery),Val McDermid,2002,St. Martin's Minotaur
1660,0345454073,3,The Homing,John Saul,2002,Ballantine Books
1660,0425115801,0,Lightning,Dean R. Koontz,1996,Berkley Publishing Group
1660,0553561618,6,Dark Paradise,TAMI HOAG,1994,Bantam
1660,0553582747,5,From the Corner of His Eye,Dean Koontz,2001,Bantam Books
1660,0553582933,7,Winter Moon,Dean R. Koontz,2001,Bantam Books
1660,0671024248,0,Hearts In Atlantis,Stephen King,2000,Pocket
1660,0671034022,6,Mercy,Julie Garwood,2002,Pocket
1660,0789414708,6,Pregnancy and Birth: Your Questions Answered,Christof Lees,2002,Dorling Kindersley
1660,089480829X,7,What to Expect When You're Expecting (Revised Edition),Arlene Eisenberg,1996,Workman Pub Co
1661,0375727132,0,The Dive From Clausen's Pier : A Novel (Vintage Contemporaries (Paperback)),ANN PACKER,2003,Vintage
1661,0440208149,0,An Acceptable Time,Madeleine L'Engle,1990,Laure Leaf
1661,0446607711,0,The Simple Truth,David Baldacci,1999,Warner Books
1661,0451151259,0,Eyes of the Dragon,Stephen King,1988,Penguin Putnam~mass
1672,0394820371,0,The Phantom Tollbooth,Norton Juster,1993,Yearling Books
1674,0028621239,0,The Complete Idiot's Guide to Knitting & Crocheting,Gail Diven,1999,Alpha Books
1674,006015456X,0,Always Coming Home/Paperback Book and Cassette,Ursula K. Le Guin,1985,Harperaudio
1674,0060187271,10,The Last Report on the Miracles at Little No Horse,Louise Erdrich,2001,HarperCollins Publishers
1674,0060512806,0,Cryptonomicon,Neal Stephenson,2002,Avon Books
1674,0060901012,0,Brave New World & Brave New World Revisited,Aldous Huxley,1942,Perennial
1674,0060930071,0,The Antelope Wife : A Novel,Louise Erdrich,1999,Perennial
1674,0060972459,0,Tracks RI,Louise Erdrich,2004,Perennial
1674,0060975547,9,Love Medicine,Louise Erdrich,1993,Perennial
1674,0060977507,0,The Beet Queen : A Novel,Louise Erdrich,1998,Perennial
1674,0131554255,7,Calliope's Sisters: A Comparative Study of Philosophies of Art,Richard L. Anderson,1989,Pearson Education
1674,014029645X,0,Sherlock Holmes and the Rune Stone Mystery (Sherlock Holmes Mysteries (Penguin)),Larry Millett,2000,Penguin Books
1674,0156838389,0,"Sophocles, The Oedipus Cycle: Oedipus Rex, Oedipus at Colonus, Antigone",Dudley Fitts,1955,Harvest Books
1674,0312278675,0,Steppenwolf: A Novel,Hermann Hesse,2002,Picador
1674,0312314256,10,Year's Best Fantasy and Horror: Sixteenth Edition,Terri Windling,2003,St. Martin's Griffin
1674,0312868308,5,Flesh and Gold,Phyllis Gotlieb,1999,Tor Books
1674,0312874006,1,Angel of Darkness (Key Books),Charles de Lint,2002,Orb Books
1674,0316136778,10,Love and Longing in Bombay : Stories,Vikram Chandra,1998,Back Bay Books
1674,0345382544,9,Simple Passion,Annie Ernaux,1994,Ballantine Books
1674,0345384466,7,The Witching Hour (Lives of the Mayfair Witches),ANNE RICE,1993,Ballantine Books
1674,0345386256,0,A Guide to the Star Wars Universe,Bill Slavicsek,1994,Del Rey Books
1674,0345416880,7,Enchantment,Orson Scott Card,2000,Del Rey Books
1674,0375704000,0,Freedom Song: Three Novels,Amit Chaudhuri,2000,Vintage Books USA
1674,0375725784,10,A Heartbreaking Work of Staggering Genius,Dave Eggers,2001,Vintage Books USA
1674,0380752298,0,The White Raven,Dianna L. Paxson,1989,Harper Mass Market Paperbacks (Mm)
1674,0380771292,0,"Black Thorn, White Rose",Ellen Datlow,1995,Eos
1674,0385483503,10,Arranged Marriage: Stories,Chitra Banerjee Divakaruni,1996,Anchor
1674,038548951X,10,Sister of My Heart,Chitra Banerjee Divakaruni,2000,Anchor Pub
1674,0385497288,10,The Unknown Errors of Our Lives: Stories,Chitra Banerjee Divakaruni,2002,Anchor Books/Doubleday
1674,0393312801,10,The Acid House,Irvine Welsh,1995,W. W. Norton & Company
1674,0393322157,0,Glue,Irvine Welsh,2001,W.W. Norton & Company
1674,0440234824,0,The Sibyl in Her Grave,Sarah Caudwell,2001,Dell Publishing Company
1674,0445085614,0,The Emigrants,Vilhelm Moberg,1951,Warner Books> C/o Little Br
1674,0445202718,1,Gloriana,Michael Moorcock,1986,Warner Books
1674,0446516570,0,Up Country: A Novel,Nelson DeMille,2002,Warner Books
1674,0446525804,0,Last Man Standing,David Baldacci,2001,Warner Books
1674,0449912558,5,The Sparrow,MARY DORIA RUSSELL,1997,Fawcett Books
1674,0451162463,8,Dear Theo: The Autobiography of Vincent Van Gogh,Irving Stone,1969,New Amer Library (Mm)
1674,055326396X,0,Arctic Dreams: Imagination and Desire in a Northern Landscape,Barry Lopez,1993,Bantam Books
1674,0553348981,0,Jitterbug Perfume,TOM ROBBINS,1990,Bantam
1674,0553380958,10,Snow Crash (Bantam Spectra Book),NEAL STEPHENSON,2000,Bantam
1674,0590486101,10,Black Beauty (Apple Classics),Anna Sewell,1994,Scholastic Paperbacks
1674,0609806505,0,"Guenevere, Queen of the Summer Country (Guenevere Novels (Paperback))",ROSALIND MILES,2000,Three Rivers Press
1674,0618129030,8,"The Fellowship of the Ring (The Lord of the Rings, Part 1)",J. R. R. Tolkien,2001,Houghton Mifflin Company
1674,061830245X,0,Crackpots : A Novel,Sara Pritchard,2003,Mariner Books
1674,0679429220,0,Midnight in the Garden of Good and Evil: A Savannah Story,John Berendt,1994,Random House
1674,0679725164,6,No Exit and Three Other Plays (Vintage International),Jean Paul Sartre,1989,Vintage Books USA
1674,0679743464,0,Hard-Boiled Wonderland and the End of the World: A Novel (Vintage International),Haruki Murakami,1993,Vintage Books USA
1674,0679775471,8,Ka: Stories of the Mind and Gods of India,Roberto Calasso,1999,Vintage Books
1674,0743230213,0,Harem: A Novel,Dora Levy Mossanen,2002,Touchstone
1674,0765301954,0,Fitcher's Brides (Fairy Tales),Gregory Frost,2003,Tor Books
1674,0805012478,0,Steppenwolf,Hermann Hesse,1990,Henry Holt & Company
1674,0805051589,0,All the Way to Heaven: An American Boyhood in the Himalayas,Stephen Alter,1998,Henry Holt & Company
1674,0812505166,10,Wuthering Heights,Emily Bronte,1989,Tor Classics
1674,0879517980,0,"The Book of the Dead (The Paradys Series , Vol 3)",Tanith Lee,1997,Overlook Press
1674,0965624773,0,Finding Laura Buggs,Stanley Gordon West,1999,Lexington-Marshall Pub.
1674,1593080743,0,The Age of Innocence,Edith Wharton,2004,Barnes & Noble Books-Imports
1676,0345434773,0,Evensong (Ballantine Reader's Circle),Gail Godwin,2000,Ballantine Books
1683,0786005998,7,Dare to Dream,Wynema McGowan,1998,Pinnacle Books
1684,0385254520,8,Keeper n' Me,RICHARD WAGAMESE,1994,Anchor Canada
1687,0060170441,0,"Eat Smart, Think Smart: How to Use Nutrients and Supplements to Achieve Maximum Mental and Physical Performance",Robert Haas,1994,Harpercollins
1687,0590431536,0,The Girl in the Window,Wilma Yeo,1995,Scholastic Paperbacks (Mm)
1688,0091880955,0,The Luberon Garden,Alex Dingwall-Main,2002,Ebury Press
1688,0380791382,0,Out of Time : A Casey Jones Mystery (Casey Jones Mysteries),Katy Munger,1998,Avon
1688,0515122491,5,The Maze,Catherine Coulter,1998,Jove Books
1688,051512902X,5,After Dark,Jayne Castle,2000,Jove Books
1688,0515131091,6,Out of This World,J. D. Robb,2001,Jove Books
1688,0552138223,9,The Cat Who Came in from the Cold,Deric Longden,1992,"Acacia Press, Inc."
1688,0563537329,0,The Mind Map Book: Millennium Edition,Tony Buzan,2000,BBC Consumer Publishing
1688,0712646221,0,Negaholics,Scott,1991,Not Avail
1688,0749318368,0,Suddenly,Barbara Delinsky,1995,Mandarin
1688,0812530314,6,The Grey Beginning,Barbara Michaels,1992,Tor Books
1696,8401427177,8,"Vieja Sirena, La",Jose Luis Sampedro,1998,"Plaza & Janes Editores, S.A."
1696,8420401153,8,El Pelo De Van Hoff,Unai Elorriaga,2004,Santillana USA Pub Co Inc
1696,8484502112,8,Siddharta,Hermann Hesse,2002,Debols!llo
1703,8435015521,0,Justine - El Cuarteto de Alejandria I,Lawrence Durrell,1999,Edhasa
1705,0140254544,0,A Light in the Window (The Mitford Years),Jan Karon,1996,Penguin Books
1705,0140257934,0,"These High, Green Hills (The Mitford Years)",Jan Karon,1997,Viking Books
1705,0140265686,0,Out to Canaan (The Mitford Years),Jan Karon,1998,Viking Books
1706,0060182792,9,Anam Cara : A Book of Celtic Wisdom,John O'Donohue,1997,HarperCollins
1706,0345392825,5,Reviving Ophelia: Saving the Selves of Adolescent Girls (Ballantine Reader's Circle),Mary Pipher,1995,Ballantine Books
1706,0393038440,4,God's Chinese Son: The Taiping Heavenly Kingdom of Hong Xiuquan,Jonathan D. Spence,1996,W. W. Norton & Company
1706,0446603708,0,Clay's Ark,Octavia E. Butler,1996,Warner Books
1706,0446606723,7,Wild Seed,Octavia E. Butler,1999,Aspect
1706,0451524934,10,1984,George Orwell,1990,Signet Book
1706,0679721819,8,Mama Day (Vintage Contemporaries),Gloria Naylor,1989,Vintage Books USA
1706,0737020121,8,"Cooking for Yourself (Williams-Sonoma Lifestyles , Vol 12, No 20)",Janet Kessel Fletcher,1999,Time-Life Books
1718,0743418174,8,Good in Bed,Jennifer Weiner,2002,Washington Square Press
1719,0375412972,7,Yeats Is Dead! A Mystery by 15 Irish Writers,Roddy Doyle,2001,Alfred A. Knopf
1719,0671027123,3,All Through the Night (Holiday Classics),Mary Higgins Clark,1999,Pocket
1719,0679745645,7,"Other Voices, Other Rooms (Vintage International)",Truman Capote,1994,Vintage Books USA
1719,1569470901,5,Rebuilding Coventry: A Tale of Two Cities,Sue Townsend,1997,Soho Press
1721,0449225151,9,A Place Called Freedom,Ken Follett,1996,Fawcett Books
1723,0590449737,5,Body Battles,Rita Golden Gelman,1992,Scholastic
1723,0892816562,0,The Complete I Ching: The Definitive Translation by the Taoist Master Alfred Huang,Alfred Huang,1998,Inner Traditions International
1725,0156027321,0,Life of Pi,Yann Martel,2003,Harvest Books
1725,0345350499,0,The Mists of Avalon,MARION ZIMMER BRADLEY,1987,Del Rey
1725,0441172717,0,Dune (Remembering Tomorrow),Frank Herbert,1996,ACE Charter
1725,0671041177,0,Immortal: Buffy the Vampire Slayer (Buffy The Vampire Slayer),Christopher Golden,1999,Simon Spotlight Entertainment
1725,0689837070,0,Tithe,Holly Black,2003,Simon & Schuster (Trade Division)
1725,0765342405,9,Ender's Shadow,Orson Scott Card,2002,Starscape Books
1725,8420441732,0,Ventajas de viajar en tren,Antonio Orejudo,2000,Alfaguara
1725,844062719X,10,Maestro Cantor,Orson Scott Card,1993,Ediciones B
1725,8440691475,0,El Poder Curativo de La Mente,Tulku Thondup Rinpoche,2000,Ediciones B
1725,844507119X,10,Fahrenheit 451 - T.D. -,Ray Bradbury,1997,Minotauro
1725,8466300708,0,Manana En La Batalla Piensa En Mi - Bolsillo,Javier Marias,2001,Suma de Letras
1725,8466307982,7,La joven de la perla,Tracy Chevalier,2002,Santillana USA Publishing Company
1729,0312976275,0,Hot Six : A Stephanie Plum Novel (A Stephanie Plum Novel),Janet Evanovich,2001,St. Martin's Paperbacks
1729,0312990456,0,One for the Money (A Stephanie Plum Novel),Janet Evanovich,2003,St. Martin's Paperbacks
1730,0743482891,0,Now You See Her,Linda Howard,2003,Pocket Books
1730,0767905180,8,Jemima J: A Novel About Ugly Ducklings and Swans,Jane Green,2001,Broadway Books
1733,0060536705,7,Who Will Take This Man?,Jacquie D'Alessandro,2003,Avon
1733,0061042005,9,Suddenly,Barbara Delinsky,1994,HarperTorch
1733,0061082945,0,Always,Jeane Renick,1994,HarperPrism
1733,0061083275,9,Second Chances,Sharon Sala,2002,HarperTorch
1733,0061095869,8,Her Own Rules,Barbara Taylor Bradford,1997,HarperTorch
1733,0061096024,0,Charity,Len Deighton,1997,HarperTorch
1733,0312968256,6,Lady's Man,Suzanne Simmons,1999,St. Martin's Press
1733,0312971346,0,High Five (A Stephanie Plum Novel),Janet Evanovich,2000,St. Martin's Paperbacks
1733,0312983824,5,Faking It,Jennifer Crusie,2003,St. Martin's Paperbacks
1733,0316089699,5,Sea Glass: A Novel,Anita Shreve,2003,Back Bay Books
1733,0345289420,0,Introducg C B Greenfld,Kallen,1980,Not Avail
1733,0345313097,0,Crewel Lye,Piers Anthony,1985,Ballantine Books
1733,0345447840,10,The Surgeon,TESS GERRITSEN,2002,Ballantine Books
1733,0345447867,0,The Apprentice,Tess Gerritsen,2003,Ballantine Books
1733,0373036485,0,"Man She'Ll Marry (Cowboy Grooms Wanted!) (Romance, 3648)",Susan Fox,2001,Harlequin
1733,0373079621,3,"The Admiral's Bride (Silhouette Intimate Moments, 962)",Suzanne Brockmann,1999,Silhouette
1733,0373121601,8,Rafael's Love-Child (Harlequin Presents #2160),John N. Walker,2001,Harlequin
1733,0373121709,5,"All Night Long (Harlequin Presents, 2170)",Anne Mather,2001,Harlequin
1733,0373121857,8,"Bride On Demand (Harlequin Presents, No 2185)",Kay Thorpe,2001,Harlequin
1733,0373168438,9,"Who Gets to Marry Max? (Harlequin American Romance, No. 843)",Neesa Hart,2000,Harlequin
1733,0373169299,5,"At the Rancher's Bidding (Harlequin American Romance, No 929)",Charlotte Maclay,2002,Harlequin
1733,0373192398,0,Groom For Maggie (Whirlwind Weddings) (Silhouette Romance),Elizabeth Harbison,1997,Silhouette
1733,0373195036,9,Eligible Bachelor (Silhouette Romance),Carolyn Greene,2001,Silhouette
1733,0373196636,4,The Knight's Kiss,Nicole Burnham,2003,Silhouette
1733,0373218400,9,Table For Two,Nora Roberts,2002,Silhouette
1733,0373222467,0,"Spirit Warrior (Harlequin Intrigue, No 246)",Aimee Thurlo,1993,Harlequin
1733,0373224818,8,"Married In Haste (Intrigue , No 481)",Dani Sinclair,1998,Harlequin
1733,0373226772,0,"When Lightning Strikes  (Sign Of The Gray Wolf) (Harlequin Intrigue, No. 677)",Aimee Thurlo,2002,Harlequin
1733,0373226934,8,Undercover Wife  (The Specialists),Debra Webb,2003,Harlequin
1733,0373226950,10,McQueen's Heat,Harper Allen,2003,Harlequin
1733,0373240228,10,"Fall Of Shane Mackade (The Mackade Brothers) (Silhouette Special Edition, No 1022)",Nora Roberts,1996,Silhouette
1733,0373242328,6,"The Perfect Neighbor (The Macgregors) (The Macgregors : Special Edition Series, No 1232)",Nora Roberts,1999,Silhouette
1733,037324522X,0,There Goes the Bride  (Kane's Crossing),Crystal Green,2003,Silhouette
1733,0373258674,0,"Valentine Fantasy (Fantasy For Hire) (Harlequin Temptation, No. 767)",Jamie Denton,2000,Harlequin
1733,037325928X,7,"Walk On The Wild Side (Harlequin Temptation, No 828)",Donna Kauffman,2001,Harlequin
1733,0373259840,7,"What's Your Pleasure?  (Heat) (Harlequin Temptation, No. 884)",Julie Elizabeth Leto,2002,Harlequin
1733,0373271867,7,"That Kind Of Girl (Silhouette Intimate Moments, No. 1116)",Kim Mckade,2001,Silhouette
1733,0373273193,8,Racing Against Time : Cavanaugh Justice (Intimate Moments),Marie Ferrarella,2003,Silhouette
